Datetime,Daymet-tmax:degC,Daymet-tmin:degC,Daymet-srad:W/m2,Daymet-vp:Pa,Daymet-swe:kg/m2,Daymet-prcp:mm,Daymet-dayl:s
2004-05-31,35.56,21.91,495.7,1654.55,0,0,48916.3
2004-06-01,35.39,22.07,353.19,2093.54,0,15.59,48955.5
2004-06-02,34.46,21.75,337.57,2257.97,0,4.25,48992.9
2004-06-03,34.08,20.67,349.59,2117.39,0,8.65,49028.4
2004-06-04,33.43,20.84,333.89,2248.27,0,15.72,49062.1
2004-06-05,33.01,21.1,319.24,2421.53,0,7.02,49093.8
2004-06-06,33.61,20.53,340.09,2320.97,0,3.86,49123.7
2004-06-07,32.73,20.38,449.2,2087.68,0,0,49151.6
2004-06-08,31.17,20.96,289.24,2480.1,0,2.21,49177.5
2004-06-09,31.99,21.36,295.89,2541.7,0,21.28,49201.5
2004-06-10,31.71,21.75,281.93,2602.29,0,6.58,49223.5
2004-06-11,32.64,21.93,294.84,2631.87,0,16.56,49243.5
2004-06-12,33.1,21.95,402.91,2623.66,0,0,49261.4
2004-06-13,33.1,22.29,391.64,2689.87,0,0,49277.4
2004-06-14,33.11,22.71,378.69,2759.75,0,0,49291.3
2004-06-15,32.77,22.84,365.41,2781.45,0,0,49303.2
2004-06-16,33.33,22.74,382,2764.56,0,0,49313
2004-06-17,32.33,22.72,356.61,2760.82,0,0,49320.8
2004-06-18,33.49,23.21,371.47,2843.76,0,0,49326.5
2004-06-19,34.21,23.1,393.6,2800.15,0,0,49330.1
2004-06-20,33.95,23.16,386.25,2827.6,0,0,49331.7
2004-06-21,33.3,22.77,287.76,2769.84,0,28.19,49331.1
2004-06-22,33.4,22.34,400.85,2697.44,0,0,49328.6
2004-06-23,34.48,22.21,429.1,2676.78,0,0,49323.9
2004-06-24,34.28,22.38,316.68,2704.54,0,10.93,49317.2
2004-06-25,33.84,22.24,418.65,2682.35,0,0,49308.4
2004-06-26,33.88,22.73,408.08,2762.99,0,0,49297.6
2004-06-27,33.61,22.68,405.71,2755.15,0,0,49284.7
2004-06-28,32.81,22.53,394.01,2729.59,0,0,49269.8
2004-06-29,31.53,22.32,277.47,2694.48,0,4.46,49252.8
2004-06-30,32.54,22.14,405.35,2664.73,0,0,49233.8
2004-07-01,33.28,21.71,436.08,2596.48,0,0,49212.8
2004-07-02,33.38,22.47,417.84,2718.72,0,0,49189.9
2004-07-03,33.4,22.69,413.44,2756.54,0,0,49164.9
2004-07-04,33.27,22.85,407.21,2783.2,0,0,49138
2004-07-05,33.7,22.55,426.41,2732.87,0,0,49109.1
2004-07-06,34.54,22.72,329.86,2761.13,0,22.01,49078.3
2004-07-07,33.85,21.89,448.65,2624.85,0,0,49045.6
2004-07-08,34.26,20.75,480.82,2447.25,0,0,49011
2004-07-09,34.58,21.54,466.62,2570.1,0,0,48974.6
2004-07-10,34.96,22.72,443.16,2761.1,0,0,48936.3
2004-07-11,34,21.82,335.62,2613.14,0,7.36,48896.2
2004-07-12,32.93,20.94,448.71,2477.2,0,0,48854.2
2004-07-13,34.19,20.92,472.74,2417.22,0,0,48810.5
2004-07-14,34.64,21.78,457.92,2568.7,0,0,48765.1
2004-07-15,35.03,22.62,441.66,2730.5,0,0,48717.9
2004-07-16,33.15,22.55,402.71,2733.38,0,0,48669.1
2004-07-17,32.71,21.9,308.23,2627.48,0,3.49,48618.6
2004-07-18,33.2,22.56,302.08,2733.59,0,5.05,48566.4
2004-07-19,30.64,23.1,233.99,2825.49,0,21.36,48512.6
2004-07-20,28.73,22.51,202.42,2726.14,0,6.07,48457.2
2004-07-21,31.34,21.87,287.1,2622.61,0,2.48,48400.3
2004-07-22,31.94,22.07,393.49,2654.1,0,0,48341.9
2004-07-23,33.4,21.93,433.03,2632,0,0,48282
2004-07-24,33.43,21.99,432.2,2641.68,0,0,48220.6
2004-07-25,33.7,22.34,428.63,2697.25,0,0,48157.8
2004-07-26,33.13,22.36,311.43,2700.98,0,18.91,48093.5
2004-07-27,32.59,22.25,304.45,2683,0,26.09,48027.9
2004-07-28,31.99,22.21,392.02,2676.44,0,0,47961
2004-07-29,31.66,22.63,276.26,2746.75,0,7.48,47892.8
2004-07-30,33.28,23.21,294.98,2844.92,0,6.32,47823.2
2004-07-31,33.08,22.65,305.18,2748.61,0,12.82,47752.5
2004-08-01,31.79,22.63,280.75,2746.45,0,19.29,47680.5
2004-08-02,30.28,22.63,246.52,2745.95,0,22.96,47607.4
2004-08-03,31.38,23.28,256.39,2855.88,0,9.01,47533.1
2004-08-04,31.86,23.22,270.39,2846.51,0,24.21,47457.6
2004-08-05,31.19,23.11,259.78,2827.1,0,12.21,47381.1
2004-08-06,31.99,23.49,269.71,2892.99,0,4.76,47303.5
2004-08-07,31.57,23.9,251.25,2964.45,0,13.77,47224.9
2004-08-08,31.8,24.06,254.86,2994.37,0,9.82,47145.3
2004-08-09,33.36,23.79,397.7,2945.4,0,0,47064.8
2004-08-10,32.91,23.48,397.84,2891.13,0,0,46983.2
2004-08-11,33.59,23.34,314.86,2866.76,0,5.79,46900.8
2004-08-12,32.77,23.4,300.22,2876.38,0,12.87,46817.5
2004-08-13,29.63,22.02,268.72,2646.5,0,29.68,46733.3
2004-08-14,31.69,22.21,311.96,2677.31,0,19.44,46648.4
2004-08-15,32.33,22.46,318.26,2718.28,0,17.53,46562.6
2004-08-16,33.53,23.13,432.11,2829.62,0,0,46476.1
2004-08-17,32.87,23.46,304.85,2887.64,0,2.89,46388.8
2004-08-18,32.98,23.38,307.32,2873.78,0,14.52,46300.8
2004-08-19,32.6,23.09,406.72,2823.74,0,0,46212.1
2004-08-20,32.93,23.16,412.16,2835.27,0,0,46122.7
2004-08-21,33.33,23.58,408.52,2907.65,0,0,46032.8
2004-08-22,32.58,22.71,313.21,2759.01,0,5.14,45942.2
2004-08-23,32.58,22.14,325.86,2664.78,0,16.26,45851
2004-08-24,31.43,22.48,297.35,2720.79,0,10.22,45759.2
2004-08-25,32.01,22.47,309.31,2719.83,0,8.79,45667
2004-08-26,33.72,22.38,337.63,2704.67,0,15.68,45574.2
2004-08-27,33.42,22.35,332.85,2699.68,0,4.15,45480.9
2004-08-28,33.54,22.54,438.94,2731.72,0,0,45387.2
2004-08-29,33.92,22.64,331.49,2747.52,0,20.8,45293
2004-08-30,33.71,22.65,436.63,2749.64,0,0,45198.4
2004-08-31,33.69,23.31,416.57,2862.24,0,0,45103.4
2004-09-01,32.1,23.18,285.03,2838.99,0,12.29,45008
2004-09-02,31.92,23.35,367.98,2868.14,0,0,44912.2
2004-09-03,32.16,24.22,257.48,3022.29,0,25.43,44816.2
2004-09-04,28.71,23.31,192.05,2861.5,0,63.39,44719.8
2004-09-05,28.97,22.25,235.19,2684.12,0,36.54,44623.1
2004-09-06,29.76,23.01,233.44,2810.19,0,45.39,44526.2
2004-09-07,29.6,24.13,192.79,3005.95,0,14.49,44428.9
2004-09-08,30.45,23.62,234.76,2914.55,0,23.93,44331.5
2004-09-09,32.15,23.27,378.71,2855,0,0,44233.8
2004-09-10,32.22,23.16,383.8,2835.88,0,0,44136
2004-09-11,32.03,24.24,341.18,3025.82,0,0,44038
2004-09-12,32.14,23.97,352.54,2978.07,0,0,43939.8
2004-09-13,31.31,24.71,298.37,3112.87,0,0,43841.5
2004-09-14,30.01,25.19,228.56,3203.11,0,0,43743
2004-09-15,32.06,25.78,285.55,3316.91,0,0,43644.5
2004-09-16,33.04,25.17,256.25,3198.02,0,9.4,43545.9
2004-09-17,33.11,24.01,381.32,2983.98,0,0,43447.2
2004-09-18,33.03,23.56,391.68,2904.16,0,0,43348.5
2004-09-19,31.5,23.05,276.72,2816.32,0,3.9,43249.7
2004-09-20,28.2,22.31,216.09,2693.83,0,26.43,43150.9
2004-09-21,28.14,22.46,210.89,2718.22,0,19.63,43052.2
2004-09-22,29.96,23.14,322.27,2832.54,0,0,42953.4
2004-09-23,30.54,22.88,350.94,2788.45,0,0,42854.8
2004-09-24,30.36,21.62,387.75,2581.63,0,0,42756.1
2004-09-25,29.3,21.99,259.33,2641.46,0,84.16,42657.6
2004-09-26,28.61,22.25,235.33,2683.49,0,14.57,42559.2
2004-09-27,31.13,23.2,360.33,2841.85,0,0,42460.8
2004-09-28,32.13,22.93,392.48,2797.23,0,0,42362.7
2004-09-29,30.83,22.62,371.75,2744.06,0,0,42264.6
2004-09-30,31.94,22.13,408.45,2664.39,0,0,42166.8
2004-10-01,31.42,22.65,382.09,2749.3,0,0,42069.1
2004-10-02,30.97,22.81,364.96,2776.28,0,0,41971.7
2004-10-03,30.44,22.95,344.3,2800.28,0,0,41874.5
2004-10-04,31.44,22.02,392.39,2646.74,0,0,41777.5
2004-10-05,31.18,22.03,383.61,2648.23,0,0,41680.8
2004-10-06,29.18,22.95,220.69,2799.5,0,7.19,41584.4
2004-10-07,28.98,22.31,310.35,2692.9,0,0,41488.4
2004-10-08,29.77,21.55,357.51,2571.58,0,0,41392.6
2004-10-09,30.21,21.12,378.41,2504.86,0,0,41297.2
2004-10-10,29.85,21.3,363.56,2532.31,0,0,41202.2
2004-10-11,28.59,22.14,223.03,2666.17,0,8.66,41107.6
2004-10-12,30.17,21.85,352.19,2618.14,0,0,41013.4
2004-10-13,29.96,20.6,378.16,2425.9,0,0,40919.7
2004-10-14,29.36,19.71,383.98,2295.24,0,0,40826.4
2004-10-15,29.55,19.45,389.25,2258.06,0,0,40733.6
2004-10-16,27.74,12.73,467.75,1470.93,0,0,40641.3
2004-10-17,28.91,13.17,465.64,1513.77,0,0,40549.6
2004-10-18,30.05,16.2,436.31,1840.83,0,0,40458.4
2004-10-19,30.85,18.93,299.53,2187.2,0,18.68,40367.8
2004-10-20,30.7,20.59,268.6,2423.73,0,19.82,40277.8
2004-10-21,29.51,20.52,331.64,2413.07,0,0,40188.5
2004-10-22,28.41,20.14,313.37,2356.78,0,0,40099.8
2004-10-23,28.38,19.62,325.05,2283.34,0,0,40011.8
2004-10-24,28.41,17.89,365.89,2049.1,0,0,39924.5
2004-10-25,28.79,17.32,379.8,1976.66,0,0,39838
2004-10-26,28.49,18.22,351.52,2091.65,0,0,39752.2
2004-10-27,28.39,18.44,341.04,2121.03,0,0,39667.2
2004-10-28,27.99,18,341.51,2063.2,0,0,39583
2004-10-29,28.21,18.39,333.86,2114.49,0,0,39499.7
2004-10-30,28.7,17.58,357.48,2008.65,0,0,39417.3
2004-10-31,29.8,17.85,365.17,2043.31,0,0,39335.8
2004-11-01,29.94,19.59,329.21,2278.53,0,0,39255.2
2004-11-02,29.54,19.7,315.83,2293.39,0,0,39175.6
2004-11-03,29.77,18.02,352.03,2065.95,0,0,39097
2004-11-04,30.28,18.7,343.81,2155.14,0,0,39019.4
2004-11-05,25.69,18.46,250.91,2123.73,0,0,38942.9
2004-11-06,26.7,14.84,356.13,1687.05,0,0,38867.4
2004-11-07,26.32,14.05,361.12,1602.97,0,0,38793.1
2004-11-08,25.78,13.07,366.79,1504.32,0,0,38720
2004-11-09,27.8,12.82,290.55,1479.06,0,2.71,38648
2004-11-10,26.65,15.93,316.91,1808.96,0,1.4,38577.2
2004-11-11,27.14,18.38,267.33,2113.25,0,0,38507.7
2004-11-12,28.4,17.51,310.29,1999.58,0,0,38439.4
2004-11-13,28.44,16.22,332.66,1842.59,0,0,38372.5
2004-11-14,24.64,17.58,167.62,2009.04,0,12.7,38306.9
2004-11-15,25.62,17.83,244.44,2040.61,0,0,38242.7
2004-11-16,25.53,15.52,302.16,1762.52,0,0,38179.8
2004-11-17,25.18,14.33,321,1632.17,0,0,38118.4
2004-11-18,25.37,14.43,320.59,1643.11,0,0,38058.5
2004-11-19,26.68,13.9,345.91,1587.09,0,0,38000.1
2004-11-20,26.9,13.6,349.28,1557.02,0,0,37943.1
2004-11-21,27.32,13.78,347.73,1575.5,0,0,37887.8
2004-11-22,26.99,15.05,320.97,1709.89,0,0,37834
2004-11-23,27.98,15.56,322.95,1767.13,0,0,37781.8
2004-11-24,28.17,16.74,303.91,1905.13,0,1.49,37731.2
2004-11-25,26.99,18.38,247.14,2113.03,0,0,37682.4
2004-11-26,24.14,10.21,352.5,1244.6,0,0,37635.2
2004-11-27,26.69,11.83,265.14,1386.19,0,6.08,37589.8
2004-11-28,26.19,15.87,280.68,1802.37,0,0,37546
2004-11-29,26.33,13.81,318.75,1578.62,0,0,37504.1
2004-11-30,26.73,14.26,315.35,1624.7,0,0,37464
2004-12-01,27.25,16,291.23,1816.84,0,0,37425.7
2004-12-02,26.77,14.97,300.76,1700.89,0,0,37389.2
2004-12-03,24.11,13.08,294.3,1504.36,0,0,37354.6
2004-12-04,24.11,9.69,344.8,1202.13,0,0,37321.9
2004-12-05,26.28,11.19,343.31,1328.55,0,0,37291.1
2004-12-06,27.34,13.54,322.03,1550.55,0,0,37262.2
2004-12-07,27.85,16.71,276.69,1901.27,0,0,37235.3
2004-12-08,27.75,16.87,272.22,1920.78,0,0,37210.3
2004-12-09,29.01,17.92,204.8,2052.67,0,3.15,37187.3
2004-12-10,28.09,19.39,226.62,2250.34,0,1.18,37166.3
2004-12-11,24.06,14.61,254.69,1662.44,0,0,37147.3
2004-12-12,19.04,7.29,310.71,1021.21,0,0,37130.3
2004-12-13,24.57,5.36,377.6,893.88,0,0,37115.4
2004-12-14,20.82,6.9,333.1,994.63,0,0,37102.5
2004-12-15,17.33,2.91,343.24,752.45,0,0,37091.7
2004-12-16,21.91,3.96,367.69,810.86,0,0,37082.9
2004-12-17,21.51,7.16,247.11,1012.5,0,4.85,37076.1
2004-12-18,22.97,11.6,278.93,1364.94,0,0,37071.5
2004-12-19,20.94,11.49,246.23,1355.38,0,0,37068.9
2004-12-20,15.7,5.54,272.21,905.39,0,0,37068.3
2004-12-21,21.21,4.56,356.95,845.81,0,0,37069.9
2004-12-22,24.21,7.56,349.44,1040.47,0,0,37073.5
2004-12-23,23.75,14.42,177.66,1641.42,0,2.35,37079.2
2004-12-24,22.85,15.89,138.42,1805.09,0,4.74,37086.9
2004-12-25,22.19,12.73,183.89,1471.07,0,22.65,37096.7
2004-12-26,19.25,11.97,202.54,1398.98,0,0,37108.6
2004-12-27,18.57,4.3,340.21,830.29,0,0,37122.5
2004-12-28,20.56,7,326.12,1001.55,0,0,37138.4
2004-12-29,22.43,10.48,297.38,1267.13,0,0,37156.4
2004-12-30,23.26,12.34,277.54,1433.95,0,0,37176.4
2005-01-01,24.65,14.63,261.08,1664.75,0,0,37198.4
2005-01-02,25.21,14.45,275.2,1645.15,0,0,37222.4
2005-01-03,24.76,14.34,270.42,1633.35,0,0,37248.4
2005-01-04,25.13,13.73,289.13,1569.71,0,0,37276.3
2005-01-05,25.86,14.55,286.11,1655.87,0,0,37306.1
2005-01-06,27.13,14.98,297.95,1702.67,0,1.09,37337.9
2005-01-07,27.36,17.04,263.73,1941.3,0,0,37371.5
2005-01-08,26.96,14.08,312.25,1606.57,0,0,37407
2005-01-09,26.75,14.3,306.92,1629.21,0,0,37444.4
2005-01-10,26.51,13.55,316.95,1551.19,0,0,37483.6
2005-01-11,26.28,13.69,312.93,1566.18,0,0,37524.7
2005-01-12,26.79,14.85,301.33,1688.48,0,0,37567.5
2005-01-13,26.94,16.48,273.35,1874.35,0,0,37612.1
2005-01-14,25.07,18.63,136.07,2146.19,0,17.39,37658.4
2005-01-15,21.87,14.74,156.51,1675.62,0,2.48,37706.4
2005-01-16,18.8,14.12,144.51,1610.03,0,0,37756.1
2005-01-17,15.99,5.83,297.61,923.73,0,0,37807.4
2005-01-18,17.38,5.56,329.98,906.72,0,0,37860.4
2005-01-19,18.37,5.86,341.79,925.62,0,0,37915
2005-01-20,18.58,4.12,372.05,819.62,0,0,37971.2
2005-01-21,21.63,5.95,382.34,931.55,0,0,38028.8
2005-01-22,22.65,7.97,369.87,1070.2,0,1.65,38088
2005-01-23,19.37,9.9,283.64,1218.88,0,0,38148.7
2005-01-24,18.84,1.62,409.26,686.3,0,0,38210.8
2005-01-25,18.79,1.92,407.91,701.38,0,0,38274.3
2005-01-26,22.32,4.49,411.44,841.4,0,0,38339.2
2005-01-27,24.62,8.74,389.2,1127.83,0,0,38405.5
2005-01-28,23.58,12.11,325.21,1411.77,0,0,38473.1
2005-01-29,23.43,13.26,298.88,1523.06,0,0,38542
2005-01-30,24.81,12.86,334.21,1483.45,0,0,38612.1
2005-01-31,23.1,9.99,363.49,1143.92,0,0,38683.5
2005-02-01,22.74,9.37,369.45,1092.98,0,0,38756.1
2005-02-02,23.53,11.02,352.86,1232.85,0,0,38829.8
2005-02-03,24.72,12.36,348.29,1342.16,0,0,38904.7
2005-02-04,20.17,11.12,285.77,1322.13,0,0.96,38980.7
2005-02-05,19.5,8.28,342.37,1064.46,0,0,39057.7
2005-02-06,23.45,9.92,379.36,1116.02,0,0,39135.8
2005-02-07,24.28,10.8,378.94,1176.46,0,0,39214.9
2005-02-08,24.58,11.91,364.95,1281.1,0,0,39295
2005-02-09,24.98,11.19,386.19,1190.54,0,0,39376.1
2005-02-10,25.4,11.35,391.22,1192.83,0,0,39458.1
2005-02-11,20.48,4.74,427.86,760.83,0,0,39540.9
2005-02-12,18.68,2.51,435.94,655.62,0,0,39624.7
2005-02-13,22.96,3.19,464.3,621.1,0,0,39709.2
2005-02-14,25.7,6.66,452.3,780.39,0,0,39794.6
2005-02-15,26.81,10.27,418.02,1025.93,0,0,39880.8
2005-02-16,26.89,11.91,393.43,1175,0,0,39967.7
2005-02-17,27.68,11.76,407.55,1137.28,0,0,40055.3
2005-02-18,25.46,11.84,376.52,1110.11,0,0,40143.7
2005-02-19,25.3,9.03,429.64,724.17,0,0,40232.7
2005-02-20,24.67,9.73,414.5,713.37,0,0,40322.4
2005-02-21,26.65,10.83,428.01,726.97,0,0,40412.7
2005-02-22,27.14,13.27,391.49,915.12,0,0,40503.6
2005-02-23,27.59,14.43,380.23,1003.59,0,0,40595
2005-02-24,28.73,14.36,406.71,929.93,0,0,40687
2005-02-25,26.16,15.16,250.18,1400.91,0,30.44,40779.6
2005-02-26,24.68,15.54,213.8,1764.7,0,12.35,40872.6
2005-02-27,25.06,17.55,179.27,2005.25,0,26.13,40966.1
2005-02-28,25.31,18.45,220.72,2122.52,0,0,41060.1
2005-03-01,23.44,11.05,385.94,1167.21,0,0,41154.5
2005-03-02,19.68,7.84,383.71,968.99,0,0,41249.3
2005-03-03,16.81,8.41,222.29,1102.7,0,9.28,41344.5
2005-03-04,20.11,9.83,348.91,1177.06,0,0,41440.1
2005-03-05,22.84,8.86,432.79,997.97,0,0,41536
2005-03-06,23.22,9.17,432.93,1014.65,0,0,41632.2
2005-03-07,24.36,11.79,399.1,1238.22,0,0,41728.7
2005-03-08,24.71,14.73,247.79,1675.04,0,3.92,41825.6
2005-03-09,17.33,10.77,183.08,1292.07,0,35.3,41922.6
2005-03-10,18.48,8.5,356.15,1109.53,0,0,42020
2005-03-11,22.06,7.9,451.56,1011.21,0,0,42117.5
2005-03-12,23.57,10.02,437.41,1166.79,0,0,42215.3
2005-03-13,25.95,9.59,484.18,1075.31,0,0,42313.2
2005-03-14,28.51,11.94,481.71,1239.19,0,0,42411.3
2005-03-15,27.4,15.79,388.41,1728.56,0,0,42509.6
2005-03-16,29.35,18.3,277.44,2101.91,0,19.3,42607.9
2005-03-17,24.3,18.07,179.77,2071.53,0,69.86,42706.4
2005-03-18,22.88,14.46,328.03,1646.52,0,0,42805
2005-03-19,20.76,8.77,443.61,1129.46,0,0,42903.7
2005-03-20,23.6,9.17,487.17,1160.93,0,0,43002.4
2005-03-21,27.01,12.4,360.66,1439.01,0,5.83,43101.1
2005-03-22,29.33,18.27,395.36,2097.77,0,0,43199.9
2005-03-23,29.86,20.31,354.3,2382.4,0,0,43298.7
2005-03-24,28.91,19.72,351.79,2296.58,0,0,43397.4
2005-03-25,30.99,19.27,416.65,2233.24,0,0,43496.1
2005-03-26,31.39,20.13,405.82,2356.6,0,0,43594.8
2005-03-27,31.58,21.6,370.59,2578.54,0,0,43693.3
2005-03-28,28.86,18.94,287.58,2187.59,0,7.41,43791.8
2005-03-29,26.96,12.86,492.14,1483.16,0,0,43890.2
2005-03-30,28.2,9.68,547.26,1201.04,0,0,43988.5
2005-03-31,30.18,14.08,507.46,1605.76,0,0,44086.6
2005-04-01,30.13,18.69,411.17,2153.59,0,0,44184.5
2005-04-02,26.59,17.33,271.63,1977.24,0,12.19,44282.3
2005-04-03,23.74,10.29,486.5,1251.73,0,0,44379.8
2005-04-04,25.16,8.08,543.93,1078.24,0,0,44477.2
2005-04-05,27.69,10.83,531.92,1297.52,0,0,44574.2
2005-04-06,27.68,14.83,457.45,1685.73,0,0,44671.1
2005-04-07,28.79,18.36,290.59,2110.41,0,13.58,44767.6
2005-04-08,28.27,17.85,388.07,2043.32,0,0,44863.8
2005-04-09,26.86,14.84,438.95,1687.45,0,0,44959.7
2005-04-10,26.87,14.92,439.71,1695.67,0,0,45055.3
2005-04-11,27.3,14.69,456.4,1670.26,0,0,45150.5
2005-04-12,28.33,15.06,470.35,1711.51,0,0,45245.3
2005-04-13,29.01,15.69,471.36,1781.44,0,0,45339.7
2005-04-14,28.07,13.01,510.39,1498.15,0,0,45433.7
2005-04-15,25.98,12.49,486.27,1447.72,0,0,45527.2
2005-04-16,23.76,12.57,432.78,1455.01,0,0,45620.2
2005-04-17,23.97,11.12,473.98,1322.84,0,0,45712.8
2005-04-18,25.97,11.37,505.08,1344.35,0,0,45804.8
2005-04-19,26.53,12.49,492.18,1447.64,0,0,45896.2
2005-04-20,25.93,14.18,440.45,1616.81,0,0,45987.1
2005-04-21,27.72,13.36,495.1,1532.3,0,0,46077.4
2005-04-22,28.58,13.83,497.27,1579.82,0,0,46167.1
2005-04-23,29.11,14.22,494.92,1620.48,0,0,46256.1
2005-04-24,26.77,12.91,481.85,1488.11,0,0,46344.5
2005-04-25,24.94,7.7,549.65,1050.78,0,0,46432.1
2005-04-26,29.36,10.15,418.72,1239.55,0,29.5,46519
2005-04-27,30.1,14.91,364.45,1694.9,0,13.51,46605.2
2005-04-28,27.54,12.89,485.72,1486.3,0,0,46690.6
2005-04-29,29.82,15.24,476.99,1731.46,0,0,46775.2
2005-04-30,30.71,15.06,495.91,1711.45,0,0,46858.9
2005-05-01,29.81,19.47,365.37,2261.35,0,0,46941.8
2005-05-02,29.69,19.1,373.15,2209.45,0,0,47023.8
2005-05-03,28.96,20.38,235.01,2393.04,0,25.67,47104.8
2005-05-04,28.51,20.08,236.63,2348.09,0,9.05,47184.9
2005-05-05,26.85,19.36,293.6,2245.91,0,1.26,47264
2005-05-06,26.73,18.26,333.13,2097.42,0,0,47342.1
2005-05-07,26.87,14.44,456.22,1643.71,0,0,47419.2
2005-05-08,27.99,15.82,443.57,1795.99,0,0,47495.2
2005-05-09,29.22,14.56,496.54,1656.33,0,0,47570
2005-05-10,29.39,15.23,483.9,1729.46,0,0,47643.8
2005-05-11,29.63,16.83,449.86,1915.78,0,0,47716.3
2005-05-12,29.72,16.6,457.52,1887.97,0,0,47787.7
2005-05-13,30.41,16.53,472.34,1879.42,0,0,47857.9
2005-05-14,28.95,17.94,405.53,2055.32,0,0,47926.8
2005-05-15,29.56,18.29,412.34,2100.21,0,0,47994.3
2005-05-16,30.1,19.82,379.58,2311.35,0,0,48060.6
2005-05-17,31.33,18.84,437.94,2174.63,0,0,48125.5
2005-05-18,30.55,19.5,403.8,2265.31,0,0,48189.1
2005-05-19,30.61,20.29,383.58,2379.56,0,0,48251.2
2005-05-20,30.62,18.93,424.74,2186.52,0,0,48311.8
2005-05-21,32.15,18.98,456.42,2193.27,0,0,48371
2005-05-22,31.83,19.94,426.34,2328.85,0,0,48428.7
2005-05-23,32.05,20.05,430.25,2344.09,0,0,48484.9
2005-05-24,33.13,20.25,447.71,2372.88,0,0,48539.4
2005-05-25,33.07,21.49,312.66,2561.51,0,8.78,48592.4
2005-05-26,31.6,20.73,307.79,2444.26,0,22.97,48643.8
2005-05-27,31.26,19.84,430.8,2314.28,0,0,48693.5
2005-05-28,32.89,20.27,454.64,2376.55,0,0,48741.5
2005-05-29,33.05,20.44,454.8,2400.91,0,0,48787.8
2005-05-30,34.12,21.05,345.56,2493.83,0,5.28,48832.4
2005-05-31,29.97,21.68,255.51,2590.93,0,32.66,48875.2
2005-06-01,27.56,21.02,213.52,2488.92,0,36.76,48916.3
2005-06-02,25.38,21.19,144.28,2514.98,0,30.04,48955.5
2005-06-03,27.02,20.64,213.33,2432.07,0,38.6,48992.9
2005-06-04,28.07,21.09,229.01,2500.12,0,19.19,49028.4
2005-06-05,29.58,22.07,240.77,2653.48,0,11.51,49062.1
2005-06-06,31.52,21.92,291.77,2630.19,0,18.99,49093.8
2005-06-07,32.53,21.99,310.59,2641.96,0,8.61,49123.7
2005-06-08,31.86,22.85,372.38,2782.27,0,0,49151.6
2005-06-09,31.55,23.27,263.81,2854.19,0,8.19,49177.5
2005-06-10,27.98,23.96,142.54,2976.08,0,26.69,49201.5
2005-06-11,29.75,23.76,208.82,2939.6,0,15.88,49223.5
2005-06-12,30.76,24.55,216.48,3082.86,0,7.19,49243.5
2005-06-13,31.83,23.14,384.68,2832.72,0,0,49261.4
2005-06-14,32.43,22.96,409.16,2801.38,0,0,49277.4
2005-06-15,33.66,23.49,422.93,2893.22,0,0,49291.3
2005-06-16,34.59,23.43,445.31,2881.86,0,0,49303.2
2005-06-17,33.89,22.86,446.78,2785.05,0,0,49313
2005-06-18,34.09,23.43,434.95,2882.15,0,0,49320.8
2005-06-19,33.64,22.83,442.82,2779.78,0,0,49326.5
2005-06-20,29.3,22.36,252.86,2702.13,0,7.27,49330.1
2005-06-21,29.91,21.88,286.37,2624.13,0,6.51,49331.7
2005-06-22,29.58,22.74,254.11,2763.99,0,3.32,49331.1
2005-06-23,30.09,22.11,290.26,2660.89,0,11.67,49328.6
2005-06-24,30.41,21.51,316.06,2564.98,0,7.17,49323.9
2005-06-25,31.17,21.95,321.45,2634.98,0,5.06,49317.2
2005-06-26,32.66,22.55,335.57,2732.54,0,25.03,49308.4
2005-06-27,32.77,23.32,321.51,2863.42,0,14.76,49297.6
2005-06-28,32.22,23.49,308.69,2892.85,0,20.65,49284.7
2005-06-29,31.28,23.42,292.21,2880.98,0,4.92,49269.8
2005-06-30,32.42,23.95,303.58,2973.96,0,19.67,49252.8
2005-07-01,32.4,23.15,322,2834.72,0,21.04,49233.8
2005-07-02,32.44,23.79,405.54,2945.67,0,0,49212.8
2005-07-03,33.71,23.84,325.32,2954.3,0,14.72,49189.9
2005-07-04,34.47,23.6,453.79,2911.31,0,0,49164.9
2005-07-05,34.14,23.91,436.67,2967.48,0,0,49138
2005-07-06,34.23,24.22,429.29,3021.75,0,0,49109.1
2005-07-07,34.23,23.37,452.93,2872.4,0,0,49078.3
2005-07-08,33.8,24.26,313.01,3028.97,0,45.62,49045.6
2005-07-09,30.61,22.95,278.63,2799.34,0,17.19,49011
2005-07-10,30.61,23.13,361.1,2830.98,0,0,48974.6
2005-07-11,32.3,25.16,335.81,3197.83,0,0,48936.3
2005-07-12,33.99,24.18,419.35,3014.28,0,0,48896.2
2005-07-13,34.11,24.59,408.63,3089.29,0,0,48854.2
2005-07-14,33.73,24.19,308.9,3016.48,0,3.67,48810.5
2005-07-15,33.8,24.12,416.36,3003.6,0,0,48765.1
2005-07-16,33.27,24.06,304.54,2994.09,0,4.69,48717.9
2005-07-17,33.25,24.2,402.39,3018.93,0,0,48669.1
2005-07-18,32.85,24.85,369.03,3138.99,0,0,48618.6
2005-07-19,33.98,24.79,404.8,3128.17,0,0,48566.4
2005-07-20,32.98,24.45,387.89,3064.89,0,0,48512.6
2005-07-21,33.51,24.32,406.44,3040.08,0,0,48457.2
2005-07-22,34.27,24.3,423.23,3037.24,0,0,48400.3
